Image Name,Computed Full Hash,Extracted Full Hash,WM Present (Top Left),WM Present (Top Right),WM Present (Bottom Left),WM Present (Bottom Right),Total Hamming Distance,E2E_time,Fingerprinting_time,wm_time,ECC_time
WhatsApp Image 2025-06-02 at 15.44.43 (1).jpeg,1000000111000011001010101101000110110000011101010101011000101110111101100001100011011111101010101001011000000111100001010110011110011011100101110111000110101001010010101010000101100110010111101101110000101000001010100001011100001111111110100111010010011001,1000000111000011001010101101000110110000011101010101011000101110111101100001100011011111101010101001011000000111100001010110011110011011100101110111000110101001010010101010000101100110010111101101110000101000001010100001011100001111111110100111010010011001,True,True,True,True,0,0.025908231735229492,0.011556148529052734,0.013901948928833008,0.00043487548828125
WhatsApp Image 2025-06-02 at 15.44.48 (1).jpeg,1101100010000110100001011011111000001001000110001101111000110110111100100101110011100011011000011011101100110111100110100011110000111110010011101100100110001000111100000000110101100110110000100000111100111001000011100010110110000101110011001111100111001110,1101100110000110110001011011111001001001000110001101111000110111111100100101110010100011011000111011101100100111110110100011110000111110010011101100100110001000111100000000110101100110110000100000111100111001000011100010110110000101110011001111100111001110,False,False,True,True,8,0.028657197952270508,0.014539480209350586,0.013202190399169922,0.0009007453918457031
WhatsApp Image 2025-06-02 at 15.40.40.jpeg,1101001111000101111100110100010001110111101100110010110000111010010011001110000011001100110011100010110100110010001011110011001110000011101100110111010011101111010011000101101110000011001110100101101101111011001100001010000110001100001111001101000101000000,1101001111000101111100110100010001110111101100110010110000111010010011001110000011001100110011100010110100110010001011110011001110000011101100110111010011101111010011000101101110000011001110100101101101111011001100001010000110001100001111001101000101000000,True,True,True,True,0,0.024116992950439453,0.010524988174438477,0.013098001480102539,0.00047969818115234375
WhatsApp Image 2025-06-02 at 15.40.21 (1).jpeg,1111100101100011100010011100001011010110111110000011011000111101000101100000100001001000000110111000000100110110011111111110000010011110011111010110000010011001100111001001111101110010011000011000011111000110011111001011100010001111000010110110100101011010,1111100101100011100010011100001011010110111110000011011000111101000101100000100001001000000110111000000100110110011111111110000010011110011111010110000010011001100111001001111101110010011000011000011111000110011111001011100010001111000010110110100101011010,True,True,True,True,0,0.02597832679748535,0.011537313461303711,0.014099836349487305,0.0003268718719482422
WhatsApp Image 2025-06-02 at 15.39.07.jpeg,1000101100011101101010010010110001010101101101000101010000000010101100110100110011001011110110010011011001011111110001101100001011111000101000100110010101011111100010011011100100111100101001101000110101010101000100001010011010101111111001101101000011011001,1000101100011101101010010010110001010101101101000101010000000010101100110100110011001011110110010011011001011111110001101100001011111000101010100110010101011111100010011011100100111100101001101000110101010101000100001010011010101111111001001101000011011001,True,True,True,True,2,0.023633956909179688,0.009385347366333008,0.013857841491699219,0.00037550926208496094
WhatsApp Image 2025-06-02 at 15.40.13.jpeg,1000011101100000001001000111101101101001010101100101000111100110101101111010101101111111100101000111100000011100011000010110101010010101110001110001111010000111110010000111100001100101110110011101111100100001001100101011110111001011000100000000100111001001,1000011100100000001001000111101111101001010101100010010111100010101101111010101101111111100101000111100000011100011000010110101010010101110001110001111010000111110010000111100001100101110110011101111100100001001100101011110111001011000100000000100111001001,False,True,True,True,7,0.02535390853881836,0.011408329010009766,0.013204336166381836,0.0007259845733642578
WhatsApp Image 2025-06-02 at 15.44.45.jpeg,1000111000010110110110010001110001011000110011110111011001101001101100101000110111111100100011110100110011001110000011010111100000110100110011101100010011010001110011011011000100100001101100010010111100010110011010010011011000000011101101101001011010110100,1000111000010110110110010001110001011000110011110111011001101001101100101000110111111100100011100100110011001110000011010111100000110100110011101100010011010001110011011011000100100001101100010010111100010110011011010011011100000011101101001001011010110100,True,True,True,True,4,0.02472066879272461,0.011018514633178711,0.013293027877807617,0.0003943443298339844
WhatsApp Image 2025-06-02 at 15.39.41 (1).jpeg,1100011100110001111101000000101101001000001011011000001111110000011100111111000000001111111100000011110000000011000110000111011101111000001001100000101111100110111111000100000001001000111001111110111101000110100101001010111111101011011111001101011010000101,1100011100110001111101000000101101001000001011011000001111110000011100111111000000001111111100000011110000000011000110000111011101111000011011100000101111100110111110000100000001001000111001101110111101000110100101001010111111101011011111001101011010000101,True,True,True,True,4,0.02774810791015625,0.013972043991088867,0.01314854621887207,0.0006122589111328125
WhatsApp Image 2025-06-02 at 15.39.47.jpeg,1001110000100111111110000000011110010011111110110011011011001000001100001100011111000111000011000011110010011100001100111101000010011000001101101100110100110111100110001110101010000111100111100111100111100000011010110011100000100101110011010011001011010001,1001110000100111111110000000011110010011111110110011011011001000001100001100011111000111000011000011110010011100001100111101000010011000001101101100110100110111100110001110101010000111100111100111100111100000011010110011100000100101110011010011001011010001,True,True,True,True,0,0.02426743507385254,0.010670185089111328,0.013253450393676758,0.0003287792205810547
WhatsApp Image 2025-06-02 at 15.40.48 (1).jpeg,1010001001011001101101100100110011110000101101001000011100000101111000110001001101011101001101101001000011000010000000110111101111111101001001010001000110110010001010110000111111011001011100100111010000001111100010111111000001101100000011111001111111110011,1010001001011001101101100100110011110000101101001000011100000111111000110001001101011101001101101001000011000010000000110111100111111101001001010001000110110010001010110000111111011001011100100111010000001111100010111111000001101100000011111001111111110011,True,True,True,True,2,0.02518916130065918,0.010847806930541992,0.01388239860534668,0.0004439353942871094
WhatsApp Image 2025-06-02 at 15.40.21.jpeg,1101010010011100101010001111001000010001010110100011011111011110110010111010001011011010110010111111001110101111100000010100100101100101110001001100010100101010110111100100001100110001000011010111101011001011000100111011010011101000011100010010110011000010,1101010010011100101010001111001000010001010110100011011111011110110010111010001011011010110010111111001110101111100000010100100101100101110001001100010100101010110111100100001100110001000011010111101011001011000100111011010011101000011100010010110011000010,True,True,True,True,0,0.023347854614257812,0.010440826416015625,0.012493133544921875,0.0003991127014160156
WhatsApp Image 2025-06-02 at 15.40.24.jpeg,1011101111100110100110111011011011100100100110000100011001001001010011100000001110011011001101111010010100111000100101011001110001001110110110000001101001101000100000011100011101011001110001101111010010100011101111100000011101101010010010110000101101011101,1011101111100110100110111011011011100100100110000100011001001001010011100000001110011011001101111010010100111000100101011001110001001110110110000001101001101100100000011100011101011001110001101111010010100011101111100000011101101010010010110000001101011101,True,True,True,True,2,0.026029348373413086,0.01249837875366211,0.013048887252807617,0.0004668235778808594
WhatsApp Image 2025-06-02 at 15.39.01 (1).jpeg,1000110101101110111100101001100101010011110010110110110100100000001111100110110100010001100111111110111001010010011100010010110111000101111000101011001001111100010010001001101101001011011001100010011000011100111110001110000000100101011011011000100010100011,1000110101101110111100101001100101010011110010110110110100100000001111100110110100010001100111111110111001010010011100010010110111000101111000101011001001111100010010001001101101001001011001100010011000011100111110001110000001100101011011011000100010100011,True,True,True,True,2,0.025058984756469727,0.011337757110595703,0.013167142868041992,0.0005390644073486328
WhatsApp Image 2025-06-02 at 15.40.42.jpeg,1101000110000011001101010110101100011110101111010010010100101011000101101011100101001011010100100010010110101010000100101101010000101001010010101110110010110101011110100101101010111011001011010111111010010010111001100100101010100011001011011000100110010110,1101000110000011001101010110101100011110101111010010010100101011000101101011100101001011010100100010010110101010000100101101010000101001010010101110110010110101011110100101101010111011001011010111111010010010111001100100101010100011001011011000100110010110,True,True,True,True,0,0.025276660919189453,0.011747598648071289,0.013143062591552734,0.00037097930908203125
WhatsApp Image 2025-06-02 at 15.40.38 (1).jpeg,1001101011111010101110110111100101000001000000010100111001011000011001011101111100110011100011100011101001100100110111010001000110110001001101101101110011011110110011100110010100101101100001111001000110011000100101001110000001100010001001100011000111001111,1001101011111010101110110111100101000001000000010100111001011000011001011101111100110011100011101011101001100100110111010001000110110001001101101100110011011110110011100110010100101101100001111001000110011000100101001110000001100010001001100011000111001111,True,True,True,True,2,0.024568557739257812,0.010865449905395508,0.013291597366333008,0.000396728515625
WhatsApp Image 2025-06-02 at 15.39.00 (1).jpeg,1001011010001111111000001111110111011110101011011001001101001000010101101101110111001100011110001110000110000011000000100011101100111110101001111111100110100001111101100001110010000010010100100001101110110000011011011000111011101000100001111000010100001000,1001011010001111111000001111110111011110101011011001001101001000010101101101110111001100011110001110000110000011000000100011101100111110101001111111100110100001111101100001110010000010010100100001101110110000011011011000111011101000100001111000010100001000,True,True,True,True,0,0.024430036544799805,0.01078653335571289,0.013161897659301758,0.0004661083221435547
WhatsApp Image 2025-06-02 at 15.39.03.jpeg,1110100101111010100110111000000110010110100001010110010000111110011010010111101010011111111000011100011110000101011110000001111000111000011110001100011110100001110000110000011010011110011100100010010010100101011010010000110110011010011010101110011111100001,1110100101111010100110111000000110010110100001010110010000111110011010010111101010010111111000011100011110000101011110000001111000111000011110001100011110100001110000110001011010011110011100100010010010100101011010010000110111011010011010101110011111000001,True,True,True,True,4,0.023479938507080078,0.00963282585144043,0.013267755508422852,0.0005643367767333984
WhatsApp Image 2025-06-02 at 15.41.16.jpeg,1100001100001111111110001111000000110000100011000100111111001101011100100011001011000010110000111111100110001100010011001001100001100001111100111111011001100001100010011000011100001100101110001101000111000111101100110010010010101110101111100101110010111001,1100001100001111111110001111000000110000100011000100111111001101011100100011001011000010110000111111100110001100010011001001100001100001111100111111011001100001100010011000011100001100101110001101000111000111101100110010010010101110101111100101110010111001,True,True,True,True,0,0.02650594711303711,0.011577844619750977,0.01449894905090332,0.0004138946533203125
WhatsApp Image 2025-06-02 at 15.39.01.jpeg,1111111110101011010100111000000010000100010110001110110000101101110000101000110010000111111110111100010101000100000101000101111011000110011110011011001011100000100011101110100000000100111000101110001111000011011100111110011011000101111001101111000111001010,1111111110101011010100111000000010000100010110001110110000101101110000101000110010000111111110111100010101000100000101000101111011000110011110011011001011100000100011101110100000000100111000101110001111000011011100111110011011000101111001101111000111001010,True,True,True,True,0,0.026396751403808594,0.012693166732788086,0.013241767883300781,0.0004467964172363281
WhatsApp Image 2025-06-02 at 15.40.45 (1).jpeg,1100011101001100110110011010111110100110011010001101001001011111110011011100011011110110100100001001010010011001110000111100110100011000011000101000110011101000000100001011110011111010001000111010010110001001011100100010101100110101111101001001000001101111,1100011101001100110110011010111110100110011010101101001001011111110011011100011011110110100100001001010010011001110000111100110100011000011000101000110011101000000100001011110011111010001000111010010110001001010100100010101100110101111101001001000001101111,True,True,True,True,2,0.028771638870239258,0.015172243118286133,0.013252496719360352,0.00033164024353027344
WhatsApp Image 2025-06-02 at 15.39.50 (1).jpeg,1001001101010011111010100100001001101110001001100001100110111000011011001100110010110110011100001100100100110011010010011110001111000010111001111001101010100111010001000001110101001110100110011010101111000011101101011010010000011110110011100110001101011010,1001001101010011111010100100001001101110001001100001100110111000011011001100110010110110011100001100100100110011010010011110001111000010111001111001101010100111010001000001110101001110100110011010001111000011101101011010010100011010100011100110001101010010,True,True,True,False,5,0.02451157569885254,0.010451793670654297,0.013360977172851562,0.0006837844848632812
WhatsApp Image 2025-06-02 at 15.44.48.jpeg,1000011101010000010001101100110110010011000001011111110100110110011011001011010000001010110000110001001011001010111001010000111011111001101100011011011001111100010010001110101100010011001000111010110110011100111001110001111010100100011110011001101000110011,1000011101010000010001101100110110010011000001011111110100110110011011001011010000001010110000110001001011001010111001010000111011111001101100011011011001111100010010001110101100010011001000111010110110011100111001110001111010100100011110011001101000110011,True,True,True,True,0,0.024303197860717773,0.010618448257446289,0.013342618942260742,0.00032711029052734375
WhatsApp Image 2025-06-02 at 15.40.41.jpeg,1001000110100100110100101010000011100100011010111111100110101010011110110100101010001110010010101001110110010110011001110000000010001101110000011001100111101010011001100111001010101100011110101001100100111100010101101101010001101000110011111001101100110101,1001000110100100110100101010000011100100011010111111100110100010011110110100101010001110010010101001110110010110011001110000000010001101110010011001100111101010011001100111001010101100011110101001100100111100010101101101010001101000110011111001101100110101,True,True,True,True,2,0.025509357452392578,0.011987924575805664,0.013182878494262695,0.0003237724304199219
WhatsApp Image 2025-06-02 at 15.40.18.jpeg,1111100101011111100001101100110110110010111000000011111010100101111010001010000111011000110010001000011100000111100000110011011100000100011111100111110011000100010111111001100001011111100110011101011011100000100101001110001010100000011011001011000100011110,1111100101011111100001101100110110110010111000000011111010100101111010001010000111011000110010001000011100000111100000110011011100000101011111100111110011000100010111111001100001011111100110011101011011100000100101001110001010100000011011001011000100011100,True,True,True,True,2,0.025521516799926758,0.012051105499267578,0.013126611709594727,0.00032782554626464844
WhatsApp Image 2025-06-02 at 15.41.15 (1).jpeg,1001110001100101101110000110000100110110101000101001001111100011001011000110100011010111101010100110101111011101100101110011001010000010110110000110110110001001100101100100000101101001111110011001011000110010011010110101100111010001001000111010111001010011,1001110001100101101110000110000100110110101000101001001111100011001011000110100011010111101010100110101111011101100101110011001010000000110110000110110110000001100101100101100101101001111111011001011000110010011010110101100111010001001000111010111001010011,True,True,False,True,5,0.024138927459716797,0.010354042053222656,0.013131856918334961,0.0006375312805175781
WhatsApp Image 2025-06-02 at 15.44.47.jpeg,1010011001000110101100100110111010011111011001110001111101111101010100010011001011101000001101101011011100010001110100001101101101001000100000010010110100100000001000110010101110100111000101110101000001100110111110111100111111001100110111011111000010000000,1010111001001110001100100010110010111111011001110001111101111101010100010011001011101000001101101011011100010001110100001101101101001000100000010010110100100000001000110010101110100111000101110101000001100110111110111100111111001100110111011111000010000000,False,True,True,True,6,0.026916027069091797,0.01268911361694336,0.013600826263427734,0.0006101131439208984
WhatsApp Image 2025-06-02 at 15.39.48.jpeg,1000011011111111001110111000100100000110111010100101001100010010011110101001111010000111011110100101000001110010000101011110111100010101111000110111101110100110010110111000011000000001011000100001101001000101110101111111000101011110001000000011101010100101,1000011011111111001110111000100100000110111010100101001100010010011110101001111010000111011110100101000001110010000101011110111100010101111000110111101110100110010110111000011000000001011000100001101001000101110101111111000101011110001000000011101010100101,True,True,True,True,0,0.02871870994567871,0.014660120010375977,0.013579607009887695,0.0004634857177734375
WhatsApp Image 2025-06-02 at 15.40.16.jpeg,1011010110100101111001010001011110001110000100101111011001001100010011000000000111100110101100111001001001011001100001001110110000011101100111111101010111011101000110111100011001101000110001010011110001011100101000010101101111110111000010101000010001010110,1011010110100101111001010001011110001110000100101111011001001100010011000000000111100110101100111001001001011001100001001110110000011101100111111101010111011101000110111100011001101000110001010011110001011100101000010101101111110111000010101000010001010110,True,True,True,True,0,0.02735280990600586,0.013761043548583984,0.013150930404663086,0.0004260540008544922
WhatsApp Image 2025-06-02 at 15.44.50 (1).jpeg,1000000100110110100100000110111101001110101011110000000111110101101110011010100111011110000110101101110000011100100000111101010100000010001011010111101100111000110110011000101111001011100100010011000011000101001011010001101111001110001001100100100111111110,1000000100110110100100000010111101001110101111110000000111110101101110011010100111011110000110101101110000011100100000111101010100000010001011010111101100111000110110011000101111001011100100010011000011000101001011010001101111001110001001100100100111111110,True,True,True,True,2,0.024914264678955078,0.011467456817626953,0.013103485107421875,0.0003285408020019531
WhatsApp Image 2025-06-02 at 15.44.23.jpeg,1111100001111010110011011101100111000111101101010011101001110011110001001101101101101011001001001001111010001001110001000011000000110011101001011100110010010001010110100011011010110110010010011000100010011001010110100100011011000010110000111001110010110101,1111100001101010110011011101100111000111101101010001101001110011110001001101101101101011001101001001111010001001110001000011000000110011101001011100110010010001110110000011011010010100000010111000100010011001010110100100011011000010110000111001110010110101,False,True,False,True,9,0.026986360549926758,0.012796401977539062,0.013120412826538086,0.001054525375366211
WhatsApp Image 2025-06-02 at 15.40.17.jpeg,1010101101010010110010011010010101101100101001110000001111010010010001100000110000111100100110010111100010110111011110110110000001101110010011101000011110001001010000100001101001111100101100101001010111101100001110011000011101111000110011110100101101111010,0111101101010010110010011010010101101110101001100000001111010010010001100000110000111100100110010111100010110111011110110110000001101110010011101000011110001001010000100001101001111100101100101001010111101100001110011000011101111000110011110100101101111010,False,True,True,True,5,0.025648117065429688,0.010964393615722656,0.013852596282958984,0.00081634521484375
WhatsApp Image 2025-06-02 at 15.40.51.jpeg,1111111011001101110100001000000110110001001100111010011100110110100011011100001000101001010110101001101000011010110100100110101111010101101000100101110111101001000101001000011011011110110010011110011100111101110010000011011001000011000000000011110111110001,1111111011001101110100001000000110110001001100111010011100110110100011011100001000101001010110100001101000011010110100100110101111010101101000100101110111101001000101101000011011011110110010011110011100111101110010000011011001000011000000000011110111110001,True,True,True,True,2,0.030462980270385742,0.015769481658935547,0.014297962188720703,0.00037980079650878906
WhatsApp Image 2025-06-02 at 15.40.49.jpeg,1111001101110011000110011001100000100110110011001110011001100011010110011001100110110011001100110001100110011000111001100110011000100110001110001101100111000111101110110011100101010011011001101010011001100011010011001000110010011001110110010000101100111000,1111001101110011000110011001100000100110110011001110011001100011010110011001100110110011001100110001100110011000111001100110011000100110001110001101100111000111101110110011100101010011011001101010011001100011010011001000110010011001110110010000101100111000,True,True,True,True,0,0.024347543716430664,0.010057926177978516,0.013876676559448242,0.0003981590270996094
WhatsApp Image 2025-06-02 at 15.44.20 (1).jpeg,1001001001001001011101001100100100101100100111101100110110110110110000101111011000110111000011010110110110110010110001100110100010101011100001001001001111001011011101100110010010101001001100101001101111001001011001101101001011011101001001101000100110010100,1001001001001001011101001100100100101100100111101100110110110110110000101111011000110111000011010110110110110010110001100110100010101011100001001001001111001011011101100110010010101001001100101001101111001001011001101101001011011101001001101000100110010100,True,True,True,True,0,0.0234982967376709,0.010308027267456055,0.012852191925048828,0.0003237724304199219
WhatsApp Image 2025-06-02 at 15.39.00.jpeg,1000110001110001100000010001001100110101000101010111101001100110110100010111100111100001110001101111100110110011010011010000010101001001001110101101101100101000111010111010111010001010101100111001100000010010101101101111011001010001101010111101001000101101,1000110001110001100000010001001100110101000101010111101001100110110100010111100111100001110001101111100110110011010011010000010101001001001110101101101100101000111010111010111010001010101100111001100000010010101101101111011001010001101010111101001000101101,True,True,True,True,0,0.02557206153869629,0.012510299682617188,0.012517929077148438,0.0005292892456054688
WhatsApp Image 2025-06-02 at 15.39.06 (1).jpeg,1110011011101100010001000010100010011001010100110011100111010110110110000011000010010001101010111100011111011010000110100001010011010010111001110100100101101000011010110101001000100111100101110110110001111100010011011100100010010011100010111011111000111011,1110011011101100010001000010100010011001010100110011100111010110110110000011000010010001101010111100011111011010000110100001010011010010111001110100100101101000011010100101001000100111100101110110110001111100010011011100100010110011100010111011111000111011,True,True,True,True,2,0.026015758514404297,0.011806011199951172,0.013351678848266602,0.000843048095703125
WhatsApp Image 2025-06-02 at 15.44.30.jpeg,1101010100010001100111100101111001100100111001001101001100010011011010010110100110010110110001000111000110110011000111100101110111010100111000000001101100011111011100011010100110000110110011000011100000001010111001011011010110010110010100110110100101111100,1101010100010001100111100101111001100100111001001101001100010011011010010110100110010110110001000111000100110011000111100101110111010100111000000001101100011111011100011010100110000110110011000011100000001110111001011011010110010110010100110110100101111100,True,True,True,True,2,0.022613525390625,0.009580612182617188,0.012575149536132812,0.00044226646423339844
WhatsApp Image 2025-06-02 at 15.44.45 (1).jpeg,1101011101001111001000001110110011100011111100000011011000001101100000001111101001101111101001111101100000001110001111011100110111110000000011010011001011111110001101001110010110000011001000011111101110000100110010001000001101011000010111100111001010101000,1101011101001111001000001110110011100011111100000011011000001101100000001111101001101111101001111101100000001110001111011100110111110000000011010011001011111110001101001110010110000011001000011111101110000100110010001000001101011000010111100111001010101000,True,True,True,True,0,0.026950359344482422,0.01321864128112793,0.013303518295288086,0.00041294097900390625
WhatsApp Image 2025-06-02 at 15.39.45 (1).jpeg,1110100101100011110100001101001110010110100111001011111100011100011001010110001101101101011000110001100101110011001100101001010010000000110001101100110111100110111110010010100111011011000110110110011100011010000110000100110000100000110001101010011011110011,11101001011000111101000011010011100101101001110010111111000111000110010101100011011011010110001100011001011100110011001010010100100100101100011010011101111001101111100100101001110110110001101100000100110011100011010000110000100110000100000110001001010011011110011,True,True,False,True,39,0.023871660232543945,0.010156631469726562,0.013147354125976562,0.0005519390106201172
WhatsApp Image 2025-06-02 at 15.39.51.jpeg,1001101100110001100110111001100100101111010101011000011000111110001111110101101011000111001011010011101000001011111010001100001110010101101001000010000110111100001011001011010001111110000000101010001000111011011110101101100001011101000101000101010100101101,1001101100110001100110111001100100101111010101011000111000111110001111110101101011000111001011010011101000001011011010001100001110010101101001000010000110111100001011001010010001111110010000101010001000111011011110101101100001011101000101000101010100101101,True,True,True,True,4,0.025795459747314453,0.012111902236938477,0.013214826583862305,0.0004534721374511719
WhatsApp Image 2025-06-02 at 15.40.43.jpeg,1000111000001001011100011100001010111111001101100011110011100010011001110001110110001000011100100111100100000110111011100001100010010001110000110111101111111100110001100111100110011000100011100111000101000001010101100010000010011000110111100110101100111111,1000111000001001011100011100001010111101001101100011110011100010011001110001110110001000011100100111100110000110111011100001100010010001110001110111101111111100110001100111100110011000100011100111000001000001010101100010000010011000110111100110101100111111,True,True,True,True,4,0.024257898330688477,0.010500431060791016,0.013216018676757812,0.00052642822265625
WhatsApp Image 2025-06-02 at 15.41.10 (1).jpeg,1001000111001100100100011000111100111001000111100111111100110001100001100011000111001110011110000100111001110001110011100110001011001110110000000011100011011010011100011100011110110001110001000011000110000011001100011000110111111001111100011000111011110100,1001001111101100100100011000111100111001000011100111111101010010100001100011000011001110011010010100111101110001010011100110001011001110110000010011100011011010011100011100011110110001110001000011000110000011001100011000110111111001111100011000111011110100,False,False,True,True,13,0.0294647216796875,0.01485443115234375,0.013620615005493164,0.0009746551513671875
